id,doi,title,publication_year,type,topic_id,topic_name,abstract_text,cited_by_count,fwci,institutions_count,countries_count
https://openalex.org/W2084972276,https://doi.org/10.1063/1.4826931,Strong exciton confinement in site-controlled GaN quantum dots embedded in nanowires,2013,article,T10099,GaN-based semiconductor devices and materials,"The optical properties of site-controlled single GaN quantum dots (QDs) embedded in nanowires are presented. These properties are largely determined by a strong carrier confinement due to the small size of the dots (0.5 ∼ 1 nm in height). The QDs emit in the deep-ultraviolet region of the electromagnetic spectrum and exhibit the biexciton binding energy of 52 meV, which is the largest value ever reported in III-V semiconductor QDs. Furthermore, the dots luminesce at room-temperature and have short exciton decay times of ∼300 ps due to an increased oscillator strength. These findings indicate that these site-controlled QDs are promising for various applications in quantum information devices.",31,3.3459,5,1
https://openalex.org/W3208693543,https://doi.org/10.1007/s11433-021-1774-1,Evolution of Berry curvature and reentrant quantum anomalous Hall effect in an intrinsic magnetic topological insulator,2021,article,T10657,Topological Materials and Phenomena,,22,2.8499,4,1
https://openalex.org/W2605102659,https://doi.org/10.1021/acsnano.7b01064,Dipolar Molecular Capping in Quantum Dot-Sensitized Oxides: Fermi Level Pinning Precludes Tuning Donor–Acceptor Energetics,2017,article,T12588,Electronic and Structural Properties of Oxides,"Reducing the donor–acceptor excess energy (ΔGET) associated with electron transfer (ET) across quantum dot (QD)/oxide interfaces can boost photoconversion efficiencies in sensitized solar cell and fuel architectures. One proposed path for engineering ΔGET losses at interfaces refers to the tuning of sensitizer workfunction by exploiting QD dipolar molecular capping treatments. However, the change in workfunction per debye in QD solids has been reported to be ∼20-fold larger when compared to the effect achieved in QD-sensitized architectures. The origin behind the modest workfunction tunability in QD-sensitized oxides remains unclear. Here, we investigate the interplay between QD dipolar molecular capping, interfacial QD–oxide ET rates, and QD workfunction in PbS QD/SnO2-sensitized interfaces. We find that interfacial QD-to-oxide ET is invariant to both the nature and strength of the specific QD dipolar capping treatment. Photoelectron spectroscopy reveals that the resolved invariance in ET rates is the result of a lack of QD workfunction (and hence ΔGET) tuning, despite effective molecular dipolar capping. We therefore conclude that Fermi level pinning precludes tuning donor–acceptor energetics by dipolar molecular capping in strongly coupled quantum dot-sensitized oxides.",9,0.8087,5,1
https://openalex.org/W2044383838,https://doi.org/10.1063/1.2208296,Optical properties of low-strained InxGa1−xAs∕GaAs quantum dot structures at the two-dimensional–three-dimensional growth transition,2006,article,T10022,Semiconductor Quantum Structures and Devices,"In x Ga 1 − x As ∕ Ga As quantum dots (QDs) were grown by solid source molecular beam epitaxy for indium contents of around 30%, which assures the QD growth in the very low strain limit. The structures were fabricated for a constant nominal InxGa1−xAs layer thickness but varying content (strain) from below to far above the critical thickness conditions, which has allowed to detect the onset of three-dimensional island formation and their evolution with the increasing material amount (for higher In contents the critical thickness for island formation is smaller and hence a larger fraction of the InxGa1−xAs layer is spent on dot formation). In order to investigate the properties of such an uncommon QD system, photoreflectance and photoluminescence, combined with scanning electron microscopy, have been used. Optical transitions connected with the ternary layer have been observed and followed from the lowest content quantum well case through the transformation into three-dimensional islands on the wetting layer (WL) and a coexistence of the QD-related and WL-related transitions. Due to the observation of both heavy hole and light hole related transitions in photoreflectance spectra, the thickness of the wetting layer versus changed indium content could be determined, comparing the experimental data with the results of the effective mass envelope function calculations.",26,2.8079,6,2
https://openalex.org/W1985335605,https://doi.org/10.1103/physrevb.67.205316,Artificial molecules in coupled and single quantum dots,2003,article,T10382,Quantum and electron transport phenomena,"An exactly solvable model has been proposed for the artificial molecules composed of two electrons confined in double coupled and single isolated quantum dots. This model allows us to study systematically the spontaneous symmetry breaking, which results from the electron-electron correlation in the artificial molecules. By comparing the exact and Hartree-Fock results we have shown that---in the barrier-separated coupled quantum dots---the correlation increases with the increasing barrier thickness, which leads to the localization of both the electrons in the different dots, i.e., the vanishing probability of finding both the electrons in the same dot. In the single quantum dot, the correlation increases with the increasing dot size, which leads to a formation of a Wigner molecule. We have found a remarkable similarity of the electron density distribution in both the types of the artificial molecules.",31,4.0268,4,1
https://openalex.org/W1990234847,https://doi.org/10.1103/physrevlett.103.217003,Local Current Injection into Mesoscopic Superconductors for the Manipulation of Quantum States,2009,article,T10037,Physics of Superconductivity and Magnetism,"We perform strategic current injection in a small mesoscopic superconductor and control the (non)equilibrium quantum states in an applied homogeneous magnetic field. In doing so, we realize a current-driven splitting of multiquanta vortices, current-induced transitions between states with different angular momenta, and current-controlled switching between otherwise degenerate quantum states. These fundamental phenomena form the basis for the electronic and logic applications discussed, and are confirmed in both theoretical simulations and multiple-small-tunnel-junction transport measurements.",59,2.9448,5,2
https://openalex.org/W4889756,,Dynamical model for coherent optical single-spin detection through the ground trion state in a charged quantum dot,2009,article,T10382,Quantum and electron transport phenomena,,0,0.0,1,0
https://openalex.org/W2042591926,https://doi.org/10.1117/12.557660,Mott transition of spatially indirect excitons,2004,article,T10382,Quantum and electron transport phenomena,"We study an electron-hole system in double quantum wells theoretically using the powerful Green's function technique. We demonstrate that there is a temperature interval over which an abrupt jump in the value of the ionization degree occurs with an increase of the carrier density or temperature. The opposite effect, the collapse of the ionized electron-hole plasma into an insulating exciton system, should occur at lower densities. In addition, we predict that under certain conditions there will be a sharp decrease of the ionization degree with increasing temperature-the anomalous Mott transition. We discuss how these effects could be observed experimentally.",5,0.0,2,2
https://openalex.org/W3122225308,https://doi.org/10.1002/pssb.202100031,Identification of the Nitrogen Interstitial as Origin of the 3.1 eV Photoluminescence Band in Hexagonal Boron Nitride,2021,article,T10083,Graphene research and applications,"Nitrogen interstitials () have the lowest formation energy among intrinsic defects of hexagonal boron nitride (hBN) under n‐type and N‐rich conditions. Using an optimized hybrid functional, which reproduces the gap and satisfies the generalized Koopman's condition, an configuration is found, which is lower in energy than the ones reported so far. The (0/–) charge transition level is also much deeper, so acts as a very efficient compensating center in n‐type samples. Its calculated photoluminescence (PL) at 3.0 eV agrees well with the position of an N‐sensitive band measured at 3.1 eV. It is also found that the nitrogen vacancy () cannot be the origin of the three‐boron‐center (TBC) electron paramagnetic resonance (EPR) center and in thermal equilibrium it is even unlikely to exist in n‐type samples.",7,0.2402,4,2
https://openalex.org/W2071036688,https://doi.org/10.1088/1742-6596/150/3/032067,The stability of atomic and molecular BECs in a double-well potential,2009,article,T10425,Cold Atom Physics and Bose-Einstein Condensates,"We discuss how the internal Josephson effect between atomic and molecular BECs changes the behavior of atomic Bose-Josephson junctions, especially the stability of π-states, in which the relative phase between BECs is π. In this study, we use the four-mode model, and applying the classical analysis, we show that the equally-populated π-state remains stable in the presence of the atom-molecule Josephson effect. In contrast, the non-equally-populated π-state exhibits the instability, even for a very small atom-molecule coupling.",1,0.2283,2,1
https://openalex.org/W2903783565,https://doi.org/10.1016/j.apsusc.2018.12.112,Electronic structure of molybdenum-involved amorphous silica buffer layer in MoOx/n-Si heterojunction,2018,article,T11853,Semiconductor materials and interfaces,,9,0.643,6,1
https://openalex.org/W1967386840,https://doi.org/10.1016/j.vacuum.2008.03.051,Surface science of plasma exposed surfaces: A challenge for applied plasma science,2008,article,T12588,Electronic and Structural Properties of Oxides,,21,2.9551,1,2
https://openalex.org/W1985466762,https://doi.org/10.1039/c3ra45083j,Efficient one-pot synthesis of highly monodisperse carbon quantum dots,2013,article,T11342,Carbon and Quantum Dots Applications,"Highly luminescent carbon quantum dots (CQDs) with narrow size distributions were synthesised in reverse micelles using a simple room temperature, solution-phase synthesis. The CQDs are stabilised by covalently bound alkyl ligand to minimise surface oxidation and exhibit blue emission with a marked dependency on excitation wavelength.",45,1.6879,2,1
https://openalex.org/W4289860766,https://doi.org/10.3390/solar2030020,A Comparative Study of Quantum Dot Solar Cell with Two Different ETLs of WS2 and IGZO Using SCAPS-1D Simulator,2022,article,T10321,Quantum Dots Synthesis And Properties,"Quantum dot solar cells have received significant attention in comparison to standard solar cells because of their hybrid nature, low production costs, and higher power conversion efficiency. Although quantum dot solar cells (QDSCs) have several benefits over ordinary solar cells, their performance lags due to carrier combination within the quasi-neutral region (QNR). The electron transport layer (ETL) and hole transport layer (HTL) are the two layers that have the most effect on QDSC performance. This numerical analysis is carried out by using the Solar Cell Capacitance Simulator-1 dimensional software (SCAPS-1D). In this paper, the optimization of two different device structure investigations is performed. In this proposed device structure, WS2 and IGZO are used as two ETL, CdS is used as a buffer layer, Sb2Se3 is used as an absorber layer, and PbS as HTL. Initially, the optimization of the device has been performed, followed by depth analysis of the doping densities. Resistance analysis is also performed to illustrate the effect of resistance on the device. Further, the impact of temperature on the device parameters is also represented, followed by a contour plot between thickness and bandgap for both devices. The impact of the series and shunt resistance on the performance of the solar cell is investigated. The effect of temperature is studied further, and it is observed that the solar device is temperature-sensitive. Finally, the optimized performance with IGZO ETL with PCE of 20.94% is achieved.",41,2.4875,5,2
https://openalex.org/W2397825683,https://doi.org/10.1039/c6cp02204a,"Tuning Dirac points by strain in MoX<sub>2</sub>nanoribbons (X = S, Se, Te) with a 1T′ structure",2016,article,T10275,2D Materials and Applications,"For practical applications of two-dimensional topological insulators, large band gaps and Dirac states within the band gap are desirable because they allow for device operation at room temperature and quantum transport without dissipation. Based on first-principles density functional calculations, we report the tunability of the electronic structure by strain engineering in quasi-one-dimensional nanoribbons of transition metal dichalcogenides with a 1T' structure, MoX2 with X = (S, Se, Te). We find that both the band gaps and Dirac points in 1T'-MoX2 can be engineered by applying an external strain, thereby leading to a single Dirac cone within the bulk band gap. Considering the gap size and the location of the Dirac point, we suggest that, among 1T'-MoX2 nanoribbons, MoSe2 is the most suitable candidate for quantum spin Hall (QSH) devices.",5,0.6197,3,1
https://openalex.org/W2066987062,https://doi.org/10.1016/j.ccr.2013.07.015,Emerging non-traditional Förster resonance energy transfer configurations with semiconductor quantum dots: Investigations and applications,2013,article,T10321,Quantum Dots Synthesis And Properties,,181,13.156,4,3
https://openalex.org/W2946072850,https://doi.org/10.13016/m28w3850s,A Connection Of Quantum Computation And Dna Computation Using The Bloch Sphere,2011,article,T11414,Quantum optics and atomic interactions,"Quantum and DNA computing are distributing and parallel types of computing. They are useful for solving problems which require high complexity computations and (or) massive data set computations such as searching, sorting, merging, pattern recognition, image processing, encryption, etc. Quantum and DNA algorithms cannot be efficiently simulated on classical computers because classical computers cannot efficiently deal with the parallelism. The quantum circuit model is adequate to describe quantum algorithms whereas DNA circuit model is adequate to describe DNA algorithms. This thesis establishes the relationship between a quantum qubit and a DNA string using the Bloch sphere. The Bloch sphere is a convenient graphical representation of a qubit in a 3-dimensional space. The model used in this thesis presents one-to-one mapping between qubits, DNA strings, and points on the Bloch sphere. The model is implemented at the real computer - von Neumann machine, therefore, there are restrictions related to the precision of qubits value, the length of DNA strings, and the precisions of coordinates values. The Bloch sphere and the relations between qubits, DNA strings and points are implemented as ""Quantum and DNA Computation Simulation Programming System"". Quantum and DNA Computation Simulation Programming System is implemented in the Java programming language. This system is a modified and upgraded interactive Quantum Computation applet developed at the Johns Hopkins Center for Educational Resources. The modifications include connecting (a) DNA strings and the Bloch sphere and (b) DNA strings and qubits. There are many researches in Quantum Computing and DNA Computing as independent study fields, but this is the first research which tries to connect Quantum and DNA Computing together using the Bloch sphere.",0,,1,0
https://openalex.org/W2070494629,https://doi.org/10.1364/oe.22.00a867,Enhanced power conversion efficiency of quantum dot sensitized solar cells with near single-crystalline TiO_2 nanohelixes used as photoanodes,2014,article,T10321,Quantum Dots Synthesis And Properties,Photo-electrodes with tailored three-dimensional nanostructures offer a large enhancement in light harvesting capability for various optoelectronic devices enabled by strong light scattering in the nanostructures as well as improved charge transport. Here we present an array of three-dimensional titanium dioxide (TiO₂) nanohelixes fabricated by the oblique angle deposition method as a multifunctional photoanode for CdSe quantum dot sensitized solar cells (QDSSCs). The CdSe QDSSC with a TiO₂ nanohelix photoanode shows a 100% higher power conversion efficiency despite less light being absorbed in CdSe QDs when compared with a conventional TiO₂ nanoparticle photoanode. We attribute the higher power conversion efficiency to strong light scattering by the TiO₂ nanohelixes and much enhanced transport and collection of photo-generated carriers enabled by the unique geometry and near-single crystallinity of the TiO₂ nanohelix structure.,18,1.5294,8,2
https://openalex.org/W4385399912,https://doi.org/10.1016/j.rinp.2023.106803,The anomalous Hall effect controlled by residual epitaxial strain in antiferromagnetic Weyl semimetal Mn3Sn thin films grown by molecular beam epitaxy,2023,article,T10090,ZnO doping and properties,"The large anomalous Hall effect (AHE) in antiferromagnetic(AFM) Weyl semimetal Mn3Sn attracts intensive attentions in spintronics. Here, we report the structural property of high quality Mn3Sn thin film on insulator substrate MgO(110) by molecular beam epitaxy, and AHE in control of residual mismatch strain between Mn3Sn film and substrate. We are able to grow strain-free Mn3Sn(10 1¯ 0) films or alternatively strained Mn3Sn(11 2¯ 0) films via a three-step process. The strain-free Mn3Sn film has large anomalous Hall conductivity up to 30 Ω-1cm-1 at room temperature, which is comparable to bulk Mn3Sn. In contrast, AHE is switched off in strained Mn3Sn film due to piezomagnetic effect under a uniaxial compress strain of ∼2.0%. These findings provide a deeper understanding on AFM spintronic applications.",8,0.7392,12,1
https://openalex.org/W4367179476,https://doi.org/10.1103/physrevb.107.165426,Coherent driving of direct and indirect excitons in a quantum dot molecule,2023,article,T10022,Semiconductor Quantum Structures and Devices,"Quantum dot molecules (QDMs) are one of the few quantum light sources that promise deterministic generation of one- and two-dimensional photonic graph states. The proposed protocols rely on coherent excitation of the tunnel-coupled and spatially indirect exciton states. Here, we demonstrate power-dependent Rabi oscillations of direct excitons, spatially indirect excitons, and excitons with a hybridized electron wave function. An off-resonant detection technique based on phonon-mediated state transfer allows for spectrally filtered detection under resonant excitation. Applying a gate voltage to the QDM device enables a continuous transition between direct and indirect excitons and, thereby, control of the overlap of the electron and hole wave function. This does not only vary the Rabi frequency of the investigated transition by a factor of $\ensuremath{\approx}3$, but also allows to optimize graph state generation in terms of optical pulse power and reduction of radiative lifetimes.",7,1.3923,16,1
https://openalex.org/W2803321311,https://doi.org/10.1063/1.5031474,Thermal effects on current-related skyrmion formation in a nanobelt,2018,article,T10049,Magnetic properties of thin films,"We report an in-situ Lorentz transmission electron microscopy (LTEM) investigation to study the thermal effects on the generation of magnetic skyrmions within a nanobelt. Under an action of a moderate current pulse, magnetic skyrmions appear even in the temperature range far below the critical temperature and even at zero field. Finite element simulation reveals that the Joule heating plays an essential role in this behavior. Our results also uncover the importance of the cooling conditions in the current-related in situ LTEM research.",16,0.7944,4,1
https://openalex.org/W2084296076,https://doi.org/10.1088/0953-8984/20/38/384211,Quantum dots for terahertz generation,2008,article,T10022,Semiconductor Quantum Structures and Devices,"Nanostructures made of semiconductors, such as quantum wells and quantum dots (QD), are well known, and some have been incorporated in practical devices. Here we focus on novel structures made of QDs and related devices for terahertz (THz) generation. Their potential advantages, such as low threshold current density, high characteristic temperature, increased differential gain, etc, make QDs promising candidates for light emitting applications in the THz region. Our idea of using resonant tunneling through QDs is presented, and initial results on devices consisting of self-assembled InAs QDs in an undoped GaAs matrix, with a design incorporating a GaInNAs/GaAs short period superlattice, are discussed. Moreover, shallow impurities are also being explored for possible THz emission: the idea is based on the tunneling through bound states of individual donor or acceptor impurities in the quantum well. Initial results on devices having an AlGaAs/GaAs double-barrier resonant tunneling structure are discussed.",5,0.4628,7,2
https://openalex.org/W3014234288,https://doi.org/10.1016/j.apsusc.2020.146251,Intrinsic-strain-induced curling of free-standing two-dimensional Janus MoSSe quantum dots,2020,article,T10275,2D Materials and Applications,,23,0.8143,8,2
https://openalex.org/W1974750893,https://doi.org/10.1103/physrevb.87.235104,Fluctuation-driven topological Hund insulators,2013,article,T10657,Topological Materials and Phenomena,"We investigate the role of electron-electron interaction in a two-band Hubbard model based on the Bernevig-Hughes-Zhang Hamiltonian exhibiting the quantum spin Hall (QSH) effect. By means of dynamical mean-field theory, we find that a system with topologically trivial noninteracting parameters can be driven into a QSH phase at finite interaction strength by virtue of local dynamical fluctuations. For very strong interaction, the system reenters a trivial insulating phase by going through a Mott transition. We obtain the phase diagram of our model by direct calculation of the bulk topological invariant of the interacting system in terms of its single-particle Green's function.",88,5.9667,3,2
https://openalex.org/W4388688477,https://doi.org/10.1021/acsami.3c10868,Unlocking the Potential of Nanoribbon-Based Sb<sub>2</sub>S<sub>3</sub>/Sb<sub>2</sub>Se<sub>3</sub> van-der-Waals Heterostructure for Solar-Energy-Conversion and Optoelectronics Applications,2023,article,T10275,2D Materials and Applications,"High-performance nanosized optoelectronic devices based on van der Waals (vdW) heterostructures have significant potential for use in a variety of applications. However, the investigation of nanoribbon-based vdW heterostructures are still mostly unexplored. In this study, based on first-principles calculations, we demonstrate that a Sb2S3/Sb2Se3 vdW heterostructure, which is formed by isostructural nanoribbons of stibnite (Sb2S3) and antimonselite (Sb2Se3), possesses a direct band gap with a typical type-II band alignment, which is suitable for optoelectronics and solar energy conversion. Optical absorption spectra show broad profiles in the visible and UV ranges for all of the studied configurations, indicating their suitability for photodevices. Additionally, in 1D nanoribbons, we see sharp peaks corresponding to strongly bound excitons in a fashion similar to that of other quasi-1D systems. The Sb2S3/Sb2Se3 heterostructure is predicted to exhibit a remarkable power conversion efficiency (PCE) of 28.2%, positioning it competitively alongside other extensively studied two-dimensional (2D) heterostructures.",9,0.823,7,3
https://openalex.org/W2797712210,https://doi.org/10.3390/nano8040244,Study on the Coupling Mechanism of the Orthogonal Dipoles with Surface Plasmon in Green LED by Cathodoluminescence,2018,article,T10295,Plasmonic and Surface Plasmon Research,"We analyzed the coupling behavior between the localized surface plasmon (LSP) and quantum wells (QWs) using cathodoluminescence (CL) in a green light-emitting diodes (LED) with Ag nanoparticles (NPs) filled in photonic crystal (PhC) holes. Photoluminescence (PL) suppression and CL enhancement were obtained for the same green LED sample with the Ag NP array. Time-resolved PL (TRPL) results indicate strong coupling between the LSP and the QWs. Three-dimensional (3D) finite difference time domain (FDTD) simulation was performed using a three-body model consisting of two orthogonal dipoles and a single Ag NP. The LSP&ndash;QWs coupling effect was separated from the electron-beam (e-beam)&ndash;LSP&ndash;QW system by linear approximation. The energy dissipation was significantly reduced by the z-dipole introduction under the e-beam excitation. In this paper, the coupling mechanism is discussed and a novel emission structure is proposed.",6,0.4457,14,1
https://openalex.org/W4390231309,https://doi.org/10.1021/acs.nanolett.3c04330,Multipiezo Effect in Altermagnetic V<sub>2</sub>SeTeO Monolayer,2023,article,T10275,2D Materials and Applications,"Strain engineering has been used as an efficient method to modulate various properties of quantum materials and electronic devices. One may establish piezo effects based on a disciplined response to the strain in multifunctional nanosystems. Inspired by a recent theoretical proposal on the interesting piezomagnetism and C-paired valley polarization in the V2Se2O monolayer, we predict a stable altermagnetic Janus monolayer V2SeTeO using density functional theory calculations. It exhibits a novel “multipiezo” effect combining piezoelectricity, piezovalley, and piezomagnetism. Most interestingly, the valley polarization and the net magnetization under strain in V2SeTeO exceed these in V2Se2O, along with the additional large piezoelectric coefficient. The “multipiezo” effect makes Janus monolayer V2SeTeO as a tantalizing material for potential applications in nanoelectronics, optoelectronics, spintronics, and valleytronics.",121,11.0643,9,1
https://openalex.org/W2039013333,https://doi.org/10.1142/s0217979203018053,STABILITY OF AN EXCITON BOUND TO AN IONIZED ACCEPTOR IN QUANTUM DOTS,2003,article,T10022,Semiconductor Quantum Structures and Devices,"Binding energy for an exciton (X) bound in a parabolic two-dimensional quantum dot by an acceptor impurity A - located on the z-axis at a distance d from the dot plane, are calculated using the Hartree formalism with a recently developed numerical method (PMM) for the solution of the Schrödinger equation. As our analysis indicates there is a critical dot radius R c such that for R &lt; R c the complex (A - , X) is unstable and with an increase of the impurity distance this critical radius increases. Furthermore, there is a critical value σ c of the mass ratio [Formula: see text] such that for σ &gt; σ c the complex is stable.",6,0.0,3,2
https://openalex.org/W2065758713,https://doi.org/10.1039/c4tc00128a,An optically stable and tunable quantum dot nanocrystal-embedded cholesteric liquid crystal composite laser,2014,article,T10306,Liquid Crystal Research Advancements,This work demonstrates the first quantum-dot-embedded cholesteric liquid crystal composite laser with an added chiral-azobenzene moiety which possesses optical stability and reversible tunability.,63,2.4977,3,1
https://openalex.org/W2096514305,https://doi.org/10.1126/science.1151490,Quantum Phase Extraction in Isospectral Electronic Nanostructures,2008,article,T11177,Spectroscopy and Quantum Chemical Studies,"Quantum phase is not directly observable and is usually determined by interferometric methods. We present a method to map complete electron wave functions, including internal quantum phase information, from measured single-state probability densities. We harness the mathematical discovery of drum-like manifolds bearing different shapes but identical resonances, and construct quantum isospectral nanostructures with matching electronic structure but divergent physical structure. Quantum measurement (scanning tunneling microscopy) of these ""quantum drums""-degenerate two-dimensional electron states on the copper(111) surface confined by individually positioned carbon monoxide molecules-reveals that isospectrality provides an extra topological degree of freedom enabling robust quantum state transplantation and phase extraction.",81,5.3228,6,1
https://openalex.org/W2238187781,https://doi.org/10.1364/ol.39.006815,Effect of dynamical instability on timing jitter in passively mode-locked quantum-dot lasers,2014,article,T10988,Advanced Fiber Laser Technologies,We study the effect of noise on the dynamics of passively mode-locked semiconductor lasers both experimentally and theoretically. A method combining analytical and numerical approaches for estimation of pulse timing jitter is proposed. We investigate how the presence of dynamical features such as wavelength bistability in a quantum-dot laser affects timing jitter.,22,2.1795,6,2
https://openalex.org/W2808015781,https://doi.org/10.1103/physrevapplied.12.024055,"Dynamically Polarizing Spin Register of N-<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll""><mml:mi>V</mml:mi></mml:math> Centers in Diamond Using Chopped Laser Pulses",2019,article,T10478,Diamond and Carbon-based Materials Research,"Nuclear spins near nitrogen-vacancy (N-$V$) centers in diamond are an important resource for quantum computing and sensing, because of their extremely long coherence times, but it is difficult to initialize them perfectly, due to the negative effect of laser irradiation on the nuclear polarization. This study uses chopped laser pulses to reduce that effect and initialize a quantum register with up to 96.8% polarization, using double-resonance dynamical nuclear polarization. The authors also determine that laser-induced depolarization is probable due to the N-$V$ charge effect, at low magnetic fields.",29,1.6522,7,1
https://openalex.org/W1983239881,https://doi.org/10.1166/nnl.2012.1407,Pulsed Electroluminescence from Quantum Dot Light-Emitting Diodes,2012,article,T10321,Quantum Dots Synthesis And Properties,"We fabricate light-emitting diodes (LEDs) based on Mn-doped ZnS quantum dots with a CdS shell layer and characterize the devices under dc and ac voltages. By applying an ac voltage, we achieve pulsed electroluminescence (EL) from these quantum dot LEDs (QDLEDs). As frequency of the applied ac voltage increases, we observe a phase-lag between the pulsed EL and applied sinusoidal voltage. From frequency response of the pulsed emission, we determine −3 dB frequency of the ac-QDLEDs. The frequency response of EL also provides a route to study mechanism of the LEDs. The EL spectra under dc and ac voltages provide information on carrier transport and exciton generation in these devices. From the resemblance between EL and photoluminescence spectra, which appear due to transitions between d-states of Mn-ions in doped nanocrystals, we infer that excitons form directly in the quantum dots in these QDLEDs.",1,0.0,3,0
https://openalex.org/W1825454012,https://doi.org/10.1088/0253-6102/49/4/49,Magnetic-Flux-Controlled Giant Fano Factor for Coherent Tunneling Through a Parallel Double-Quantum-Dot,2008,article,T10382,Quantum and electron transport phenomena,"We report our studies of zero-frequency shot noise in tunneling through a parallel-coupled quantum dot interferometer by employing number-resolved quantum rate equations. We show that the combination of quantum interference effect between two pathways and strong Coulomb repulsion could result in a giant Fano factor, which is controllable by tuning the enclosed magnetic flux.",4,0.9354,3,2
https://openalex.org/W2248312374,,Doping and Field Dependent Electrical Conductivity of Angle-Resolved Twisted Bilayer Graphene,2015,article,T10083,Graphene research and applications,,0,0.0,5,0
https://openalex.org/W3088554696,,Quantum analog of Kolmogorov-Arnold-Moser theorem and bulk-edge correspondence in Fock space in Type-I and Type-II hybrid Sachdev-Ye-Kitaev models,2018,article,T10425,Cold Atom Physics and Bose-Einstein Condensates,"We investigate possible quantum analog of Kolmogorov-Arnold-Moser (KAM) theorem in two types of hybrid SYK models which contain both $ q=4 $ SYK with interaction $ J $ and $ q=2 $ SYK with an interaction $ K $ in type-I or $(q=2)^2$ SYK with an interaction $ \sqrt{K} $ in type-II. These models include hybrid Majorana fermion, complex fermion, and bosonic SYK. For the Majorana fermion case, we discuss both $ N $ even and $ N $ odd case. We introduce a new universal ratio which is the ratio of the next nearest neighbour (NNN) energy level spacing to characterize the KAM theorem. We make exact symmetry analysis on the possible symmetry class of both types of hybrid SYK in the 10-fold way by random matrix theory (RMT) and also work out the degeneracy of each energy level. We perform exact diagonalization to evaluate both the known NN ratio and the new NNN ratio, then use both ratios to study Chaotic to Integrable transitions (CIT) in both types of hybrid SYK models. After defining the quantum analog of the KAM theorem in the context of RMT, we show that the KAM theorem holds when $ J/K \sim \sqrt{N} e^{-N} $ and shrinks exponentially fast in the thermodynamic limit. In the GOE or GSE case in type-I, we find a lower bound of the dual form of the KAM theorem which states the stability of quantum chaos. While the stability of quantum chaos in all the other cases are much more robust than the KAM theorem in the integrable side. We explore some intrinsic connections between the two complementary approaches to quantum chaos: the RMT and the Lyapunov exponent by the $ 1/N $ expansion in the large $ N $ limit at a suitable temperature range. We stress the crucial difference between the quantum phase transition (QPT) characterized by renormalization groups at $ N=\infty $, $ 1/N $ expansions at a finite $ N $, and the CIT characterized by the RMT at a finite $ N $.",0,0.0,4,0
https://openalex.org/W3004509145,https://doi.org/10.1021/acsaelm.9b00813,Near-Strain-Free GaN/AlGaN Narrow Line Width UV Light Emission with Very Stable Wavelength on Excitation Power by Using Superlattices,2020,article,T10099,GaN-based semiconductor devices and materials,"Because of the strong strain in nitrides, superlattice layers have been used to release the strain in the QW and reduce the quantum confined Stark effect. However, few reports discuss comprehensively the strain relaxation behavior and optical performance of a GaN/AlGaN single quantum well (QW) with inserted GaN/AlGaN superlattices (SLs). In this work, we examined a group of graded Al content GaN/AlxGa1–xN SL layers under the GaN/Al0.3Ga0.7N single QW grown on c-plane sapphire. Both the excitation power and temperature dependence of the time-integrated micro-photoluminescence (μ-PL) and time-resolved μ-PL were measured. The samples exhibited very narrow UV emission and had almost unchanged emission wavelength and stable line width behavior with excitation power as well as “S-shape” and weak “W-shape” characteristics with temperature due to the localization. The temperature-dependent PL lifetime was measured from 5 to 300 K, and the relatively fast recombination lifetime of the two samples was examined. Micro-Raman spectroscopy was also conducted to probe the strain state. All the results showed that adopting SLs around the QW structure produced a much more stable and desirable performance, which can be attributed to an effective relaxation of the strain in the QW.",5,0.631,8,2
https://openalex.org/W1972689327,https://doi.org/10.1364/fio.2012.ftu2d.3,Low-noise quantum frequency conversion of single photons from a single quantum dot,2012,article,T10022,Semiconductor Quantum Structures and Devices,Background-free quantum frequency upconversion of single photons emitted from a single semiconductor quantum dot is demonstrated. The single-photon nature of the quantum dot emission at 980 nm is preserved after the frequency conversion process to 600 nm.,0,0.0,4,1
https://openalex.org/W2564347921,https://doi.org/10.1103/physrevb.92.064104,"Identification and magneto-optical properties of the NV center in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi><mml:mo>−</mml:mo><mml:mi>SiC</mml:mi></mml:mrow></mml:math>",2015,article,T10478,Diamond and Carbon-based Materials Research,"Single spin carrying defects are key elements in quantum information and nanosensing technology with the nitrogen-vacancy (NV) center in diamond being the outstanding example. In a combined electron paramagnetic resonance and first-principles modeling study we verify the existence of such NV centers in $4H\ensuremath{-}\mathrm{SiC}$ in the form of silicon vacancy-nitrogen pairs (${\mathrm{V}}_{\mathrm{Si}}{\mathrm{N}}_{\mathrm{C}}$) and explore their basic magneto-optical properties. Similar to the NV center in diamond, the ${}^{3}{A}_{2}$ triplet ground state (with a zero-field splitting of $D=429\ifmmode\times\else\texttimes\fi{}{10}^{\ensuremath{-}4}\phantom{\rule{0.28em}{0ex}}{\mathrm{cm}}^{\ensuremath{-}1}$) of the singly negative charge state in axial coordination can be optically spin polarized at room temperature. Given the mature technology of $4H\ensuremath{-}\mathrm{SiC}$ the NV center in this material is expected to play an important role in future spintronics applications.",100,3.9329,4,2
