id,doi,title,publication_year,type,topic_id,topic_name,abstract_text,cited_by_count,fwci,institutions_count,countries_count
https://openalex.org/W4220908031,https://doi.org/10.1088/1361-6463/ac5da7,Effect of residual strain on magnetic properties and Hall effect in chiral antiferromagnet Mn<sub>3</sub>Sn,2022,article,T10049,Magnetic properties of thin films,"Abstract Here, the effect of residual strain (RS) generated by uniaxial stress on the magnetic properties and Hall effect of polycrystalline Mn 3 Sn is investigated. Contrary to the role of pressure in Mn 3 Sn, both Hall measurements and our theoretically calculated kagome lattice distortions suggest that RS is beneficial for suppressing the magnetic transition from an inverse triangular antiferromagnetic (AFM) state to a helical AFM state. Furthermore, the topological Hall effect (THE) is observed in Mn 3 Sn over the entire temperature range from 5 K to 400 K due to RS. Combined with the magnetic measurements, we speculate that the THE originates from a RS-induced non-coplanar AFM structure. Our findings point out a method to realize a chiral non-coplanar AFM structure through strain engineering, thereby providing a path for the construction of topological antiferromagnets.",10,1.5291,9,1
https://openalex.org/W4386078216,https://doi.org/10.1109/lssc.2023.3307456,A Cryo-CMOS Homodyne-Demodulation Qubit Readout IC With Continuous-Time Analog Integration for SNR Improvement,2023,article,T10382,Quantum and electron transport phenomena,"This paper presents a homodyne-demodulation readout IC with continuous-time direct analog integration for superconducting qubits. By integration at the analog frontend, the effective signal-to-noise ratio is efficiently increased, eliminating the need for a high-performance analog-to-digital converter and costly baseband processing for data recovery. The proposed IC, fabricated in 40 nm CMOS, is verified at 4 K in a dilution refrigerator. The readout fidelity, estimated under real-world conditions, is reported to be 99% within 300 ns.",5,0.9945,4,1
https://openalex.org/W2087750331,https://doi.org/10.1364/oe.19.014370,The single quantum dot-laser: lasing and strong coupling in the high-excitation regime,2011,article,T10022,Semiconductor Quantum Structures and Devices,"The emission properties of a single quantum dot in a microcavity are studied on the basis of a semiconductor model. As a function of the pump rate of the system we investigate the onset of stimulated emission, the possibility to realize stimulated emission in the strong-coupling regime, as well as the excitation-dependent changes of the photon statistics and the emission spectrum. The role of possible excited charged and multi-exciton states, the different sources of dephasing for various quantum-dot transitions, and the influence of background emission into the cavity mode are analyzed in detail. In the strong coupling regime, the emission spectrum can contain a line at the cavity resonance in addition to the vacuum doublet caused by off-resonant transitions of the same quantum dot. If strong coupling persists in the regime of stimulated emission, the emission spectrum near the cavity resonance additionally grows due to broadened contributions from higher rungs of the Jaynes-Cummings ladder.",34,2.6181,4,1
https://openalex.org/W4397002300,https://doi.org/10.1364/ome.525214,Topological disclination mode in photonic Chern insulators,2024,article,T10657,Topological Materials and Phenomena,"Topological defects in topological materials offer novel routes for creating topological modes and probing bulk topology. Disclination, a class of topological defects, has been recently shown to host fractional charges in topological crystalline insulators with well-defined Wannier centers. Here, we study the effects of disclinations in gyromagnetic photonic crystals with non-zero Chern numbers that prohibit the Wannier center picture. We find the emergence of topological disclination modes carrying orbital angular momentum from the interplay between the Chern-type topology and the effective flux induced by the disclination. When the Chern number changes its sign, the chirality of the disclination mode also flips, revealing the bulk-disclination correspondence. Furthermore, we perform numerical experiments to probe the disclination mode. Our results expand the study of disclination physics in photonic crystals to time-reversal-broken systems.",1,0.324,3,2
https://openalex.org/W3037949224,https://doi.org/10.48550/arxiv.1508.05187,Chiral magnetic effect in the absence of Weyl node,2015,article,T10657,Topological Materials and Phenomena,"The nodal points in a Weyl semimetal are generally considered as the causes of the chiral anomaly and the chiral magnetic effect (CME). Employing a linear-response analysis of a two-band lattice model, we show that the Weyl nodes and thus the chirality are not required for the CME, while they remain crucial for the chiral anomaly. Similar to the anomalous Hall effect, the CME results directly from the Berry curvature of energy bands, even when there is no monopole source from the Weyl nodes. Therefore, the phenomenon of the CME could be observed in a wider class of materials. Motivated by this result, we suggest that the nodeless CME may appear in three-dimensional quantum anomalous Hall insulators, but after they become metallic due to the band deformation caused by inversion symmetry breaking.",0,,2,0
https://openalex.org/W2105460313,https://doi.org/10.1109/lpt.2010.2103935,Non-Absorbing Mirrors for Quantum Well Colliding Pulse Mode-Locked Lasers,2011,article,T10988,Advanced Fiber Laser Technologies,"We present results from GaAs/AlGaAs quantum-well colliding-pulse mode-locked lasers emitting pulses at 830 nm with a repetition rate of 20 GHz. In particular we investigate the effects of nonabsorbing mirrors on the output power characteristics of these devices in mode-locking operation. Under best mode-locking conditions, the lasers with nonabsorbing mirrors show ~10% shorter pulses (1.84 ps) and narrower radio-frequency peaks but operate with less average power.",3,0.4429,3,1
https://openalex.org/W2558619022,https://doi.org/10.1088/1674-1056/25/12/128502,Bright hybrid white light-emitting quantum dot device with direct charge injection into quantum dot,2016,article,T10321,Quantum Dots Synthesis And Properties,Bright hybrid white light-emitting quantum dot device with direct charge injection into quantum dot,8,0.6363,7,2
https://openalex.org/W2057134757,https://doi.org/10.1063/1.3679378,Type-II InP-based lasers emitting at 2.55 <i>μ</i>m,2012,article,T10022,Semiconductor Quantum Structures and Devices,Room-temperature lasing at 2.55 μm is reported for InP-based GaInAs/GaAsSb type-II quantum well lasers in pulsed mode up to 42 °C. This record long-wavelength lasing has become feasible by implementing compressive strain in both materials and a carrier confinement design using an AlAsSb/AlGaInAs electron/hole blocking layer. The device concept appears promising for extending the wavelength range further towards 3 μm.,45,5.0906,8,1
https://openalex.org/W2025933460,https://doi.org/10.1063/1.4860060,Topological Hall conductivity of vortex and skyrmion spin textures,2014,article,T10049,Magnetic properties of thin films,"We analyze the topological Hall conductivity experienced by conduction electrons whose spins are strongly coupled to axially symmetric spin textures, such as magnetic vortex and skyrmion of types I and II, theoretically by gauge theory, and numerically via micromagnetic simulations. The numerical results are in agreement with the theoretical predictions. Divergence between the two is seen when the vortex/skyrmion core radius is comparable or larger than the element size, and when the skyrmion configuration breaks down at high Dzyaloshinskii-Moriya interaction strength.",10,0.8694,4,1
https://openalex.org/W4404011026,https://doi.org/10.1038/s43246-024-00681-3,Diverse electronic landscape of the kagome metal YbTi3Bi4,2024,article,T10657,Topological Materials and Phenomena,"Kagome lattices have emerged as an ideal platform for exploring exotic quantum phenomena in materials. Here, we report the discovery of Ti-based kagome metal YbTi3Bi4 which we characterize using angle-resolved photoemission spectroscopy (ARPES) and magneto-transport, in combination with density functional theory calculations. Our ARPES results reveal the complex fermiology of YbTi3Bi4 and provide spectroscopic evidence of four flat bands. Our measurements also show the presence of multiple van Hove singularities originating from Ti 3d orbitals and a linearly-dispersing gapped Dirac-like bulk state at the $$\overline{\,{\mbox{K}}\,}$$ point in accord with our theoretical calculations. Our study establishes YbTi3Bi4 as a platform for exploring exotic phases in the wider LnTi3Bi4 (Ln = lanthanide) family of materials. Kagome lattices have emerged as an ideal platform for exploring exotic quantum phenomena in materials. Here, the discovery of a Ti-based kagome metal YbTi3Bi4 is reported, showing spectroscopic evidence of four flat bands originating from both Yb 4f and Ti 3d orbitals, multiple van Hove singularities, and a linearly dispersing gapped Dirac-like bulk state.",12,3.7587,11,1
https://openalex.org/W4282967605,https://doi.org/10.1039/d2ra01516a,Rational design of large flat nitrogen-doped graphene oxide quantum dots with green-luminescence suitable for biomedical applications,2022,article,T11342,Carbon and Quantum Dots Applications,This paper reveals the methodology for robust preparation of purified nitrogen-doped graphene oxide quantum dots with non-cytotoxic activity against monkey epithelial kidney cells (Vero ATCC® CCL-81™).,11,0.6784,15,2
https://openalex.org/W4304014280,https://doi.org/10.1103/physrevb.106.134203,Kibble-Zurek behavior in one-dimensional disordered topological insulators,2022,article,T11804,Quantum many-body systems,"The discovery of nonlocal order parameters in real space provides a feasible scheme for studying dynamical critical behavior in topological systems. We study the critical phenomena in the one-dimensional Su-Schrieffer-Heeger (SSH) model by investigating the inhomogeneities in the local winding number in real space. By slowly quenching the system across the topological phase transition during a finite time interval, we find that the length scale defined through the local winding number satisfies the Kibble-Zurek mechanism. In contrast to the density of excitation, the scaling of this length scale is in full analog to the behavior of traditional continuous phase transitions with local order parameter and spontaneous symmetry breaking. In addition, the critical behavior and Kibble-Zurek mechanism in the generalized SSH with next-nearest-neighbor hopping are also studied. These results extend our understanding to the Kibble-Zurek mechanism and topological phase transition in nonequilibrium.",15,2.294,3,1
https://openalex.org/W3046777086,https://doi.org/10.1016/j.matchemphys.2020.123617,Tunable electronic and optical properties of g-ZnO/α-PtO2 van der Waals heterostructure: A density functional theory study,2020,article,T10275,2D Materials and Applications,,15,0.972,3,1
https://openalex.org/W2020917082,https://doi.org/10.1142/s0218863512500506,INFLUENCE OF NONLINEAR ELECTRON MOBILITY ON RESPONSE TIME IN PHOTOREFRACTIVE SEMICONDUCTOR QUANTUM WELLS,2012,article,T11050,Photorefractive and Nonlinear Optics,"Nonlinear transport of hot electrons in semi-insulating GaAs / AlGaAs quantum wells significantly affects their photorefractive properties. In case of two waves mixing, this influence consists, among others, in an increased shift of photorefractive grating relative to light intensity distribution. The influence of nonlinear transport on grating recording time is less examined experimentally and theoretically. This study compares numerical and analytical solutions describing grating dynamics in approximation of small fringe contrast. The influence of nonlinear electron mobility on space-charge field was examined depending on external electric field intensity and on the grating constant. It was found that in the electric field range below 20 kV/cm, the nonlinear transport of electrons does not shorten the grating generation time.",5,0.4242,5,1
https://openalex.org/W2998922161,https://doi.org/10.1364/ol.386879,Attosecond all-optical control and visualization of quantum interference between degenerate magnetic states by circularly polarized pulses,2020,article,T10566,Laser-Matter Interactions and Applications,"Controlling coherence and interference of quantum states is one of the central goals in quantum science. Different from energetically discrete quantum states, however, it remains a demanding task to visualize coherent properties of degenerate states (e.g., magnetic sublevels). It becomes further inaccessible in the absence of an external perturbation (e.g., Zeeman effect). Here, we present a theoretical analysis of all-optical control of degenerate magnetic states in the molecular hydrogen ion, $ {\rm H}_2^ + $H2+, by using two time-delayed co- and counterrotating circularly polarized attosecond extreme-ultraviolet (XUV) pulses. We perform accurate simulations to examine this model by solving the three-dimensional time-dependent Schrödinger equation. A counterintuitive phenomenon of quantum interference between degenerate magnetic sublevels appears in the time-dependent electronic probability density, which is observable by using x-ray-induced transient angular and energy-resolved photoelectron spectra. This work provides an insight into quantum interference of electron dynamics inside molecules at the quantum degeneracy level.",29,3.6154,5,3
https://openalex.org/W3094335920,https://doi.org/10.1360/ssi-2020-0123,Electromagnetic metamaterials&amp;mdash;from effective media to field programmable systems,2020,article,T10245,Metamaterials and Metasurfaces Applications,"Electromagnetic metamaterials are periodic or nonperiodic artificial structures comprising basic elements in subwavelength scales. They can be used to control electromagnetic waves by designing the basic elements and their spatial arrangements. Metamaterial has been a research hotspot in physical and information sciences. In this review, I present the history and main progresses achieved in metamaterial studies conducted in the State Key Laboratory of Millimeter Waves at Southeast University, which were performed in three stages. In the first stage, we improved the developments in effective-medium metamaterials. In particular, we proposed a general theory to accurately describe the effective permittivity and permeability of metamaterials. Based on the general theory, we designed and realized a three-dimensional (3D) wideband ground-plane invisibility cloak, free-space electrostatic invisibility cloak, electromagnetic black hole, electromagnetic illusions, and radially anisotropic zero-index metamaterial for omni-directional radiations and nearly perfect power combinations of source arrays. Moreover, we undertook significant efforts in engineering applications of microwave metamaterials, such as broadband and low-loss 3D transformation-optic lens for wide-angle scanning, 3D planar gradient-index lens for high-gain radiations, and random metasurfaces to reduce radar cross sections. In the second stage, we opened up a new direction of plasmonic metamaterials from the viewpoint of microwave transmission lines. We proposed an ultrathin, narrow, and flexible corrugated metallic strip to guide spoof surface plasmon polaritons (SPPs) with small bending and radiation losses, based on which we designed and realized a series of passive SPP devices (such as power divider, coupler, filter, and resonator), active SPP devices (such as amplifier and duplexer) and SPP antennas in the microwave bands. We demonstrated a significant feature of the ultrathin SPP transmission line in overcoming challenges of signal integrity existing in the traditional integrated devices and circuits. We built up a full-SPP wireless communication system with unique properties to remotely transmit two movies in two deep-subwavelength-distance channels exhibiting excellent performance. In the third stage, we established a new area of metamaterial-information metamaterial. We proposed to describe the metamaterial using digital coding from the information science viewpoint, which directly resulted in a new kind of metamaterial-digital coding metamaterial. We theoretically and experimentally illustrated that the digital coding metamaterials comprising digital units can be controlled using different coding sequences to achieve different functions. When the digital state of the coding unit was controlled using a field programmable gate array (FPGA), we realized a field programmable metamaterial that can manipulate electromagnetic waves in real time and generate numerous different functions using a single piece of hardware. The digital coding metamaterial provides a platform to establish a digital space on the physical space and enriches the methodology and theory of metamaterials. We proposed measuring the information capacity of metamaterials using Shannon entropy and presented the convolution and addition theorems on metamaterial platforms, which can be used to simultaneously control the physical properties and digital information. Based on information metamaterials, we established new-architecture microwave imaging systems, wireless communication systems, and other intelligent information systems.",22,0.9302,1,0
https://openalex.org/W2268450570,https://doi.org/10.1103/physrevb.91.205410,Imaging nuclear spins weakly coupled to a probe paramagnetic center,2015,article,T10478,Diamond and Carbon-based Materials Research,"Optically detected paramagnetic centers in wide-band-gap semiconductors are emerging as a promising platform for nanoscale metrology at room temperature. Of particular interest are applications where the center is used as a probe to interrogate other spins that cannot be observed directly. Using the nitrogen-vacancy (NV) center in diamond as a model system, we propose a strategy to determine the spatial coordinates of weakly coupled nuclear spins. The central idea is to label the target nucleus with a spin polarization that depends on its spatial location, which is subsequently revealed by making this polarization flow back to the NV for readout. Using extensive analytical and numerical modeling, we show that the technique can attain high spatial resolution depending on the NV lifetime and target spin location. No external magnetic field gradient is required, which circumvents complications resulting from changes in the direction of the applied magnetic field, and considerably simplifies the required instrumentation. Extensions of the present technique may be adapted to pinpoint the locations of other paramagnetic centers in the NV vicinity or to yield information on dynamical processes in molecules on the diamond surface.",15,1.1198,3,1
https://openalex.org/W4399308041,https://doi.org/10.47363/jpsos/2024(6)242,Density Functional Waltz: Molecular Theory of Spin Dynamics,2024,article,T11948,Machine Learning in Materials Science,"Spin dynamics in molecular systems lies at the heart of contemporary research, promising revolutionary applications in fields like spintronics and quantum information processing. The paper provides insights into green techniques to improve spin dynamics for utilization in quantum computing and magnetic materials. This dynamic approach describes the temperature-dependent evolution of spin-lattice interactions. Snapshots acquired from various simulations enable additional DFT investigations, providing a more sophisticated understanding of spin dynamics under temperature variations. By seamlessly integrating theoretical insights with computational approaches, the Density Functional Waltz emerges as a potent paradigm for unraveling the mesmerizing choreography of spin dynamics at the molecular scale. This review analyzes the evolution of machine-learning approaches in the field of chemical sciences. The proposed review will highlight the significance of collaboration between quantum catalysis and the chemical physics community. There is an outline of the unique features of electron spin alongside the ingenious integration of macromolecules to control and fine-tune electron spin-based innovation",17,1.9495,2,1
https://openalex.org/W3005224667,https://doi.org/10.1016/j.jcis.2020.02.018,Microwave synthesis of histidine-functionalized graphene quantum dots/Ni-Co LDH with flower ball structure for supercapacitor,2020,article,T10179,Supercapacitor Materials and Fabrication,,107,4.3045,7,1
https://openalex.org/W7145220307,,Color Sensitive Response of Graphene/Graphene Quantum Dot Phototransistors,2019,article,T11342,Carbon and Quantum Dots Applications,"We present the fabrication and characterization of all-carbon phototransistors made of graphene three terminal devices, coated with atomically precise graphene quantum dots (GQD). Chemically synthesized GQDs are the light absorbing materials, while the underlying chemical vapor deposition (CVD)-grown graphene layer acts as the charge transporting channel. We investigated three types of GQDs with different sizes and edge structures, having distinct and characteristic optical absorption in the UV–vis range. The photoresponsivity exceeds 106 A/W for vanishingly small incident power (<10–12 W), comparing well with state of the art sensitized graphene photodetectors. More importantly, the photoresponse is determined by the specific absorption spectrum of each GQD, exhibiting the maximal responsivity at the wavelengths corresponding to the absorption maxima. Overall this behavior can be ascribed to the efficient and selective absorption of light by the GQDs, followed by a charge transfer to graphene, a mechanism known as the photogating effect. Our results suggest the use of graphene/GQD devices as valuable photodetectors for application where color sensitivity is required.",0,0.0,10,0
https://openalex.org/W4220687321,https://doi.org/10.1088/2040-8986/ac5cd7,Recent advances on strong light-matter coupling in atomically thin TMDC semiconductor materials,2022,article,T12612,Strong Light-Matter Interactions,"Abstract The strong light–matter interaction between the exciton of atomically thin transition metal dichalcogenides (TMDCs) and photonic nanocavities leads to the formation of unique hybrid light-matter quasiparticles known as exciton-polaritons. The newly formed mixed state has the advantages of the photonic part such as rapid propagation and low effective mass and the highly desirable optical properties of TMDC’s exciton, including the interparticle strong interactions nonlinearity and spin-valley polarization. These joint properties make such systems an ideal platform for studying many compelling physics phenomena and open the possibility of designing novel optoelectronic devices. This work reviews recent progress of strong coupling between exciton in TMDC and different resonant photonic structures, such as optical microcavities, plasmonic and all-dielectric nanocavities. Furthermore, we discussed the unique valleytronic and nonlinear properties of TMDC monolayers in the strong coupling regime. Finally, we highlighted some of the challenges and potential future research opportunities in this field.",45,6.5751,6,1
https://openalex.org/W2041915571,https://doi.org/10.1063/1.4790804,Tunneling spectroscopy of chiral states in ultra-thin topological insulators,2013,article,T10657,Topological Materials and Phenomena,"The temperature, Fermi-level, and bias dependencies of the inter-surface tunneling current in thin-film topological insulators show unique, identifying signatures of the surface states and their opposite chiralities. The opposite chiralities of the surface states limit the tunneling to the band edges of the gapped Dirac cones. As a result, the tunneling conductance is sensitive to the temperature, the Fermi level, and the surface-surface potential difference. The temperature dependence of the tunneling conductance changes sign as the Fermi level scans through the Dirac point. The tunneling transmission is a minimum when the opposing surface Dirac cones are perfectly aligned in energy. This minimum state of the tunneling channel can result in negative differential resistance (NDR) in the presence of a built-in Rashba-like splitting. The unique thermal response of the tunneling conductance and the existence of NDR suggest a tunneling spectroscopy experiment to demonstrate the opposite chiralities of the opposing surface states.",6,1.3225,3,1
https://openalex.org/W2784890637,https://doi.org/10.1039/c7ra10824a,Design of bright near-infrared-emitting quantum dots capped with different stabilizing ligands for tumor targeting,2018,article,T10321,Quantum Dots Synthesis And Properties,Advanced research into biocompatible NIR-emitting QDs provides significant promise for long-term diagnosis and therapy through <italic>in vivo</italic> observations.,12,0.297,7,1
https://openalex.org/W1993562542,https://doi.org/10.1016/j.infrared.2006.10.031,Band structure and impurity effects on optical properties of quantum well and quantum dot infrared photodetectors,2006,article,T10022,Semiconductor Quantum Structures and Devices,,14,1.2947,5,1
https://openalex.org/W2040787724,https://doi.org/10.1063/1.2903059,Effect of ZnS coating on the photovoltaic properties of CdSe quantum dot-sensitized solar cells,2008,article,T10321,Quantum Dots Synthesis And Properties,"CdSe quantum dots (QDs) were adsorbed onto nanostructured TiO2 films for different times by using a chemical bath deposition method in order to produce QD-sensitized solar cells (QDSSCs). Surface modification was done by coating ZnS onto the CdSe QDs. The optical absorption and current-voltage characteristics of these devices were studied. The size of the CdSe QDs increased with increasing adsorption time, and there was an optimum CdSe adsorption time for achieving the best photovoltaic conversion efficiency. The photovoltaic properties of short-circuit current density, open-circuit voltage, and photovoltaic conversion efficiency were significantly improved after modifying the surface with ZnS. Under a solar illumination of 100 mW/cm2, an efficiency as high as 2.02% was achieved for the CdSe QDSSCs that were made by using this method.",400,13.733,4,1
https://openalex.org/W3109706284,https://doi.org/10.3367/ufne.2020.11.038884,"In search of lost time: attosecond physics, petahertz optoelectronics, and quantum speed limit",2020,article,T10566,Laser-Matter Interactions and Applications,"Abstract Modern optical physics provides means to detect and resolve ultrafast processes on a time scale of tens of attoseconds. The physical interpretation of such measurements, however, remains the focus of heated debate. In its conceptual dimension, this debate reflects fundamental difficulties in defining time in quantum mechanics. En route toward resolving this difficulty, we are led to extend universal uncertainty relations to ultrafast light–matter interactions. Such a generalized uncertainty sets a lower bound on the response time inherent in attosecond electronic dynamics driven by ultrashort laser pulses, dictating a speed limit for next-generation photonic information systems — systems of petahertz optoelectronics.",26,2.8095,1,2
https://openalex.org/W2189250570,,Low density InAs quantum dots on GaAs.,2004,article,T10022,Semiconductor Quantum Structures and Devices,Surface density of self-organized InAs quantum dots in a GaAs matrix was correlated to MBE growth conditions. Surface density as low as 2*10 9 cm -2 was achieved.,0,0.0,10,0
https://openalex.org/W2128915304,https://doi.org/10.1088/1367-2630/15/11/115001,Magneto-Josephson effects and Majorana bound states in quantum wires,2013,article,T10657,Topological Materials and Phenomena,"A prominent signature of Majorana bound states is the exotic Josephson effects they produce, the classic example being a fractional Josephson current with 4π periodicity in the phase difference across the junction. Recent work established that topological insulator edges support a novel 'magneto- Josephson effect', whereby a dissipationless current exhibits 4π-periodic dependence also on the relative orientation of the Zeeman fields in the two banks of the junction. Here, we explore the magneto-Josephson effect in junctions based on spin–orbit-coupled quantum wires. In contrast to the topological insulator case, the periodicities of the magneto-Josephson effect no longer follow from an exact superconductor–magnetism duality of the Hamiltonian. We employ numerical calculations as well as analytical arguments to identify the domain configurations that display exotic Josephson physics for quantum-wire junctions, and elucidate the characteristic differences with the corresponding setups for topological insulators edges. To provide guidance to experiments, we also estimate the magnitude of the magneto-Josephson effects in realistic parameter regimes, and compare the Majorana-related contribution to the coexisting 2π-periodic effects emerging from non-Majorana states.",24,2.4311,7,3
https://openalex.org/W4224230516,https://doi.org/10.1103/physrevmaterials.6.l041001,Origami-controlled strain engineering of tunable flat bands and correlated states in folded graphene,2022,article,T10083,Graphene research and applications,"Flat electronic bands with tunable structures offer opportunities for the exploitation and manipulation of exotic interacting quantum states. Here, we present a controllable route to construct easily tunable flat bands in folded graphene by nano origami-controlled strain engineering, and we discover correlated states in this system. Via tearing and folding graphene monolayer at arbitrary step edges with scanning tunneling microscope manipulation, we create strain-induced pseudomagnetic fields as well as resulting flat electronic bands in the curved edges of folded graphene. We show that the intensity of the pseudomagnetic field can be readily tuned by changing the width of the folding edge due to the edge-width-dependent lattice deformation, leading to the well adjustability of the geometry of flat bands in folded graphene. Furthermore, by creating expected dispersionless flat bands using this technique, the correlation-induced splits of flat bands are successfully observed in the density of states when these bands are partially filled. Our experiment provides a feasible and effective pathway to engineer the system with tunable flat band structures, and it establishes a platform that can be used to realize devisable strain and interaction-induced quantum phases.",16,1.2066,13,1
https://openalex.org/W2962690450,https://doi.org/10.48550/arxiv.cond-mat/0408296,Electric field induced narrowing of exciton line width,2004,article,T11177,Spectroscopy and Quantum Chemical Studies,"Considering effects of electric field on the low temperature absorption line of quantum well excitons, we show that, for moderate strength of the electric field, the main contribution to the field dependence of the line-width results from field induced modifications of inhomogeneous broadening of excitons. We find that the strength of the random potential acting on quantum well excitons due to alloy disorder and interface roughness can either decrease or increase with field depending upon the thickness of the well. This means that under certain conditions one can observe counterintuitive narrowing of exciton spectral lines in electric field.",0,,3,0
https://openalex.org/W4205491753,https://doi.org/10.1016/j.spmi.2021.107146,"The effects of temperature and pressure on the optical properties of a donor impurity in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.svg""><mml:mrow><mml:mrow><mml:mo stretchy=""true"">(</mml:mo><mml:mrow><mml:mi mathvariant=""bold-italic"">In</mml:mi><mml:mo>,</mml:mo><mml:mspace width=""0.25em""/><mml:mi mathvariant=""bold-italic"">Ga</mml:mi></mml:mrow><mml:mo stretchy=""true"">)</mml:mo></mml:mrow><mml:mi mathvariant=""bold-italic"">N</mml:mi><mml:mo linebreak=""goodbreak"" linebreakstyle=""after"">/</mml:mo><mml:mi mathvariant=""bold-italic"">GaN</mml:mi></mml:mrow></mml:math> multilayer cylindrical quantum dots",2022,article,T10022,Semiconductor Quantum Structures and Devices,,50,7.0338,5,2
https://openalex.org/W2801247498,https://doi.org/10.1007/s13204-018-0774-0,Nano interface potential influences in CdTe quantum dots and biolabeling,2018,article,T10321,Quantum Dots Synthesis And Properties,"Abstract Nano interface influences in physiochemical properties of quantum dots (QDs) are the challenging approach to tailor its surface functionalities. In this study, a set of polar and non-polar solvents were selected to analyze the influences in solvent-based dynamic radius and surface potential of QDs. From the nano interface chemistry of polar and non-polar solvents, an appropriate mechanism of precipitation and hydrophobic ligand exchange strategy were elucidated by correlating Henry’s equation. Further, the in vitro cytotoxic potential and antimicrobial activity of QDs were assessed to perform biolabeling. From the observations, an appropriate dosage of QDs was fixed to label the animal ((RAW 264.7 cell lines) and bacterial cells ( Escherichia coli ) for effective cell attachment. Biolabeling was achieved by tailoring nano interface chemistry of QDs without additional support of biomolecules. Bacterial cell wall-based interaction of QDs was evaluated using SEM and EDAX analysis. Thus, provided clear insights into the nano interface chemistry in the development of highly photostable QDs will be helpful in biomedical applications.",13,0.4852,2,1
https://openalex.org/W2733367810,,Effect of surface roughness on density of self-assembled quantum dot grown by MBE,2014,article,T10321,Quantum Dots Synthesis And Properties,,0,0.0,1,0
https://openalex.org/W2618960727,https://doi.org/10.1002/chem.201701271,"Metal–Ligand Complex‐Induced Ultrafast Charge‐Carrier Relaxation and Charge‐Transfer Dynamics in CdX (X=S, Se, Te) Quantum Dots Sensitized with Nitrocatechol",2017,article,T10321,Quantum Dots Synthesis And Properties,"The present work describes the effect of interfacial complex formation on charge carrier dynamics in CdX (X=S, Se, Te) quantum dots (QDs) sensitized nitro catechol (NCAT). To compare experiments were also carried out with catechol (CAT) where no such complexation was observed. Time-resolved emission studies suggest faster charge separation in CdS(Se)/NCAT system as compared to CdS(Se)/CAT although change in Gibbs free energy for hole transfer is less in former as compared to later. This suggests that complex formation favours charge separation. Similar studies were also carried out in CdTe/NCAT system where hole transfer process was not viable thermodynamically but due to complex formation charge separation was observed. Femtosecond transient absorption studies have been carried out to monitor charge carrier dynamics in early time scale. Transient studies show faster electron cooling in QDs/NCAT system as compared to pure QDs and has been assigned to the complex formation on QDs surface. Interestingly charge recombination dynamics is much faster in QDs/NCAT system as compared to pure QDs which can be attributed to the stronger coupling between QDs and NCAT. Our results suggest a strong metal-ligand complex formation on QDs surface that controls charge carrier dynamics in QDs/molecular adsorbate system and to the best of our knowledge it has never been reported.",13,0.8868,4,1
https://openalex.org/W2396422689,https://doi.org/10.1039/c6tc01261b,Ligand exchange as a tool to improve quantum dot miscibility in polymer composite layers used as luminescent down-shifting layers for photovoltaic applications,2016,article,T10321,Quantum Dots Synthesis And Properties,"UV cured luminescent CuInS<sub>2</sub>/ZnS quantum dot–polymer composites are prepared, their ligands are exchanged with oligomeric ligands and these composites are evaluated as down-shifting layers.",30,1.5915,5,2
https://openalex.org/W2032184041,https://doi.org/10.1103/physrevlett.99.057003,Supercurrent Pumping in Josephson Junctions with a Half-Metallic Ferromagnet,2007,article,T10037,Physics of Superconductivity and Magnetism,"A Josephson current through a half-metallic ferromagnet between two conventional superconductors is theoretically studied. The spin dynamics such as magnon excitation plays a crucial role not only for the conversion between spin-singlet and spin-triplet pairs but also for the formation of the composite state of a triplet Cooper pair and magnon, by which the Josephson current flows between the superconductors. We propose the supercurrent pumping driven by the coherent precession of the magnetization by tuning the microwave frequency to the ferromagnetic resonance frequency in a ferromagnetic Josephson junction.",43,4.0178,5,2
https://openalex.org/W4226453597,https://doi.org/10.1103/physrevb.105.205430,Revealing universal Majorana fractionalization using differential shot noise and conductance in nonequilibrium states controlled by tunneling phases,2022,article,T10657,Topological Materials and Phenomena,"Universal fractionalization of quantum transport characteristics in Majorana quantum dot devices is expected to emerge for well separated Majorana bound states. We show that the Majorana universality of the differential shot noise $\ensuremath{\partial}{S}^{&gt;}/\ensuremath{\partial}V$ and conductance $\ensuremath{\partial}I/\ensuremath{\partial}V$ at low bias voltages $V$ arises only in ideal setups with only one Majorana mode entangled with the quantum dot. In realistic devices, where both Majorana modes are entangled with the quantum dot, $\ensuremath{\partial}{S}^{&gt;}/\ensuremath{\partial}V$ and $\ensuremath{\partial}I/\ensuremath{\partial}V$ become very sensitive to tunneling phases and their universal fractional values are hard to observe even for well separated Majorana bound states. In contrast, as revealed here, the ratio $(\ensuremath{\partial}{S}^{&gt;}/\ensuremath{\partial}V)/(\ensuremath{\partial}I/\ensuremath{\partial}V)$ weakly depends on the tunneling phases and is fractional when the Majorana bound states are well separated or integer when they significantly overlap. Importantly, for very large $V$ we demonstrate that this ratio becomes fully independent of the tunneling phases and its universal fractional Majorana value may be observed in state-of-the-art experiments.",0,0.0,1,1
https://openalex.org/W4387443800,https://doi.org/10.1016/j.surfin.2023.103497,Rotation angle dependent Li intercalation and the induced phase transition in bilayer MoTe2,2023,article,T10083,Graphene research and applications,,2,0.1867,5,1
